ticketing_stop_id,stop_id,agency_id
11837,1841553,246
11837,1909437,246
11837,1909438,246
10895,959974,246
10895,1015203,246
10895,1015204,246
10894,959975,246
10894,1015205,246
10894,1015206,246
10858,959928,246
10858,1015121,246
10858,1015122,246
10857,959929,246
10857,1015123,246
11516,1389888,246
11516,1450705,246
11516,1450706,246
11510,1389881,246
11510,1450693,246
11510,1451875,246
11513,1389885,246
11513,1450699,246
11513,1450700,246
11514,1389886,246
11514,1450701,246
11514,1450702,246
11512,1389884,246
11512,1450697,246
11512,1450698,246
11511,1389883,246
11511,1450695,246
11511,1450696,246
11515,1389887,246
11515,1450703,246
11515,1450704,246
10274,690309,246
10274,741758,246
10274,741762,246
10275,690318,246
10275,741773,246
10275,741776,246
10276,690320,246
10276,741778,246
10276,741779,246
12221,1841554,246
12221,1910094,246
12221,1910095,246
12220,1841555,246
12220,1910092,246
12220,1910093,246
12219,836311,246
12219,1910090,246
12219,1910091,246
11449,1389827,246
11449,1450597,246
12268,1957597,246
12268,2024243,246
12268,2024244,246
12267,1957596,246
12267,2024241,246
12267,2024242,246
12270,1957599,246
12270,2024247,246
12270,2024248,246
12269,1957598,246
12269,2024245,246
12269,2024246,246
10549,959832,246
10549,1014938,246
10549,1014939,246
10547,959841,246
10547,1014955,246
10547,1014956,246
10546,959839,246
10546,1014951,246
10546,1014952,246
10548,959840,246
10548,1014953,246
10548,1014954,246
10272,690308,246
10272,741756,246
10272,741757,246
10273,690306,246
10273,824882,246
10273,741752,246
10273,741753,246
10270,690319,246
10270,741775,246
10270,741777,246
10269,690317,246
10269,741772,246
10269,741774,246
10271,690316,246
10271,741770,246
10271,741771,246
11126,1180833,246
11126,1235758,246
11126,1235759,246
10294,771521,246
10294,824454,246
10294,824455,246
10295,771522,246
10295,824456,246
10295,824457,246
10296,771523,246
10296,824458,246
10296,824459,246
10297,771524,246
10297,824460,246
10297,824461,246
12134,1841559,246
12134,1909755,246
12134,1909756,246
12136,1841560,246
12136,1909759,246
12136,1909760,246
12135,1841561,246
12135,1909757,246
12135,1909758,246
10484,771713,246
10484,824818,246
10484,824819,246
10486,771715,246
10486,824822,246
10486,824823,246
10485,771714,246
10485,824820,246
10485,824821,246
10492,771721,246
10492,824834,246
10492,824835,246
10491,771720,246
10491,824832,246
10491,824833,246
10487,771716,246
10487,824824,246
10487,824825,246
10489,771718,246
10489,824828,246
10489,824829,246
10490,771719,246
10490,824830,246
10490,824831,246
10488,771717,246
10488,824826,246
10488,824827,246
11434,1389812,246
11434,1450567,246
11434,1450568,246
11583,1428624,246
11583,1491146,246
11492,1389865,246
11492,1450666,246
11492,1450667,246
11493,1389866,246
11493,1450668,246
11493,1450669,246
10949,1915052,246
10949,1980926,246
10949,1980927,246
11870,1841563,246
11870,1910111,246
11870,1910112,246
10899,959981,246
10899,1015214,246
10899,1015215,246
10898,959980,246
10898,1201845,246
10898,1201846,246
10896,959976,246
10896,1015207,246
10896,1015208,246
10897,959979,246
10897,1015211,246
10897,1015212,246
12093,1841564,246
12093,1910134,246
12093,1910135,246
10225,690361,246
10225,741849,246
10225,741850,246
10226,690360,246
10226,741847,246
10226,741848,246
10227,690359,246
10227,741845,246
10227,741846,246
10224,690363,246
10224,741852,246
10224,741853,246
10229,690357,246
10229,741841,246
10229,741842,246
10223,690364,246
10223,741854,246
10223,741855,246
10228,690358,246
10228,741843,246
10228,741844,246
10499,959888,246
10499,1015042,246
10499,1015043,246
12180,1841565,246
12180,1910020,246
12180,1910021,246
12179,1841566,246
12179,1910018,246
12179,1910019,246
12178,1841567,246
12178,1910016,246
12178,1910017,246
10416,771641,246
10416,824683,246
10416,824684,246
10415,771640,246
10415,824681,246
10415,824682,246
10863,959927,246
10863,1015119,246
10863,1015120,246
11442,1389820,246
11442,1450583,246
11442,1450584,246
11441,1389819,246
11441,1450581,246
11441,1450582,246
11440,1389818,246
11440,1450579,246
11440,1450580,246
11443,1389821,246
11443,1450585,246
11443,1450586,246
11445,1389823,246
11445,1450589,246
11445,1450590,246
11444,1389822,246
11444,1450587,246
11444,1450588,246
11201,1252508,246
11201,1308534,246
11201,1308535,246
11202,1252509,246
11202,1308536,246
11202,1308537,246
11203,1252510,246
11203,1308538,246
11203,1308539,246
11204,1252511,246
11204,1308540,246
11204,1308541,246
11220,1252527,246
11220,1308572,246
11220,1308573,246
11205,1252512,246
11205,1308542,246
11205,1308543,246
11206,1252513,246
11206,1308544,246
11206,1308545,246
11207,1252514,246
11207,1308546,246
11207,1308547,246
11208,1252515,246
11208,1308548,246
11208,1308549,246
11210,1252516,246
11210,1308552,246
11210,1308553,246
11209,1486507,246
11209,1308550,246
11209,1308551,246
11211,1252517,246
11211,1308554,246
11211,1308555,246
11212,1252518,246
11212,1308556,246
11212,1308557,246
11213,1252519,246
11213,1308558,246
11213,1308559,246
11214,1252520,246
11214,1308560,246
11214,1308561,246
11216,1252522,246
11216,1308563,246
11216,1308564,246
11217,1252523,246
11217,1308565,246
11217,1308566,246
11218,1252524,246
11218,1308567,246
11215,1252525,246
11215,1308562,246
11215,1308569,246
11219,1252526,246
11219,1308570,246
11219,1308571,246
10221,690367,246
10221,741860,246
10221,741861,246
10431,771658,246
10431,824714,246
10431,824715,246
10429,771656,246
10429,824710,246
10429,824711,246
10579,771652,246
10579,824702,246
10579,824703,246
10426,771653,246
10426,824704,246
10426,824705,246
10428,771655,246
10428,824708,246
10428,824709,246
10427,771654,246
10427,824706,246
10427,824707,246
10430,771657,246
10430,824712,246
10430,824713,246
12052,1841568,246
12052,1909938,246
12052,1909939,246
10352,771582,246
10352,824568,246
10352,824569,246
11634,1770706,246
11634,1836777,246
11634,1836778,246
11089,1180830,246
11089,1235751,246
11089,1235752,246
10771,960115,246
10771,1015435,246
10771,1015436,246
10770,960116,246
10770,1015437,246
10770,1015438,246
10767,960111,246
10767,1015428,246
10767,1015429,246
10768,960112,246
10768,1015430,246
10768,1015431,246
11062,960114,246
11062,1015434,246
10769,960113,246
10769,1015432,246
10769,1015433,246
10501,959892,246
10501,1015050,246
10501,1015051,246
10500,959891,246
10500,1015048,246
10500,1015049,246
10222,690365,246
10222,741856,246
10222,741857,246
12195,1841569,246
12195,1910050,246
12195,1910051,246
12194,1841570,246
12194,1910048,246
12194,1910049,246
12196,1841571,246
12196,1910052,246
12192,1841572,246
12192,1910044,246
12192,1910045,246
12193,1841573,246
12193,1910046,246
12193,1910047,246
12198,1841574,246
12198,1910054,246
12198,1910055,246
12197,1841575,246
12197,1910053,246
12191,1841576,246
12191,1910042,246
12191,1910043,246
10693,960045,246
10693,1015306,246
10693,1015307,246
10692,960043,246
10692,1015302,246
10692,1015303,246
10695,960059,246
10695,1015330,246
10695,1015331,246
10694,960051,246
10694,1015318,246
10694,1015319,246
10990,1062304,246
10990,1118848,246
10990,1118847,246
10947,1883698,246
10947,1950543,246
10947,1950544,246
11438,1389816,246
11438,1450575,246
11438,1450576,246
11439,1389817,246
11439,1450577,246
11439,1450578,246
10819,959876,246
10819,1015022,246
10819,1015023,246
10817,959877,246
10817,1015024,246
10817,1015025,246
10818,959875,246
10818,1015020,246
10818,1015021,246
10820,959878,246
10820,1015026,246
10820,1015027,246
11365,1389743,246
11365,1450436,246
11365,1450437,246
11366,1389744,246
11366,1450438,246
11366,1450439,246
11367,1389745,246
11367,1450440,246
11367,1450441,246
11371,1389749,246
11371,1450448,246
11370,1389748,246
11370,1450446,246
11370,1450447,246
11368,1389746,246
11368,1450442,246
11368,1450443,246
11369,1389747,246
11369,1450444,246
11369,1450445,246
10066,621187,246
10066,669540,246
10066,669541,246
10067,621185,246
10067,669536,246
10067,669538,246
11857,1841582,246
11857,1909875,246
11857,1909876,246
11858,1841577,246
11858,1909877,246
11854,1841579,246
11854,1909869,246
11854,1909870,246
11856,1841580,246
11856,1909873,246
11856,1909874,246
11855,1841581,246
11855,1909871,246
11855,1909872,246
11853,1841578,246
11853,1909867,246
11853,1909868,246
10519,836327,246
10519,889017,246
10519,889018,246
10518,836326,246
10518,889015,246
10518,889016,246
10885,959960,246
10885,1015177,246
10885,1015178,246
10884,959959,246
10884,1015175,246
10884,1015176,246
10883,959958,246
10883,1015173,246
10883,1015174,246
12292,2126814,246
12292,2200920,246
12292,2200921,246
10887,959967,246
10887,1015190,246
10520,836328,246
10520,889019,246
10520,889020,246
10882,959963,246
10882,1015182,246
10882,1015183,246
11477,1389670,246
11477,1450316,246
10469,771698,246
10469,824789,246
10472,771701,246
10472,824794,246
10472,824795,246
11264,771697,246
11264,824788,246
10470,771699,246
10470,824790,246
10470,824791,246
11097,772861,246
11097,824911,246
10465,771694,246
10465,824782,246
10465,824783,246
10471,771700,246
10471,824792,246
10471,824793,246
10559,772862,246
10559,1450715,246
10559,824912,246
10466,771695,246
10466,824784,246
10466,824785,246
10464,771693,246
10464,824780,246
10464,824781,246
11851,1841583,246
11851,1909863,246
11851,1909864,246
11849,1841584,246
11849,1909859,246
11849,1909860,246
11850,1841585,246
11850,1909861,246
11850,1909862,246
12035,1841588,246
12035,1909897,246
12035,1909898,246
11848,1841589,246
11848,1909857,246
11848,1909858,246
11722,1586261,246
11722,1657858,246
11722,1657859,246
11720,1586262,246
11720,1657860,246
11720,1657861,246
11724,1586263,246
11724,1657862,246
11723,1586264,246
11723,1657864,246
11723,1657865,246
11608,1464928,246
11608,1527733,246
11608,1527734,246
11610,1464930,246
11610,1527737,246
11610,1527738,246
11607,1464927,246
11607,1527731,246
11607,1527732,246
11609,1464929,246
11609,1527735,246
11609,1527736,246
11606,1464926,246
11606,1527729,246
11606,1527730,246
11719,1586265,246
11719,1657866,246
11719,1657867,246
11718,1586266,246
11718,1657868,246
11718,1657869,246
11726,1586269,246
11726,1657874,246
11726,1657875,246
11717,1586267,246
11717,1657870,246
11717,1657871,246
11721,1586268,246
11721,1657872,246
11721,1657873,246
11725,1586270,246
11725,1657877,246
10625,959870,246
10625,1015010,246
10625,1015011,246
10626,836347,246
10626,889055,246
10626,889056,246
12054,1841615,246
12054,1909942,246
12054,1909943,246
12053,1841613,246
12053,1909940,246
12053,1909941,246
12055,1841614,246
12055,1909944,246
12055,1909945,246
12018,1841590,246
12018,1909701,246
12018,1909702,246
10602,772850,246
10602,824889,246
10602,824890,246
10603,772851,246
10603,824891,246
10603,824892,246
10970,959726,246
10970,1014762,246
11518,1389890,246
11518,1450709,246
10965,959717,246
10965,1014746,246
10965,1014747,246
10971,959727,246
10971,1014763,246
10971,1014764,246
10972,959729,246
10972,1014767,246
10972,1014768,246
10969,959722,246
10969,1014756,246
10968,959723,246
10968,1014757,246
11768,1773339,246
11768,1014758,246
10967,959725,246
10967,1014761,246
10966,959721,246
10966,1014754,246
10966,1014755,246
11015,959724,246
11015,1014759,246
11015,1014760,246
11221,1252528,246
11221,1308574,246
11221,1308575,246
10037,621186,246
10037,669537,246
10037,669539,246
11222,1252529,246
11222,1308576,246
11222,1308577,246
11586,1428627,246
11586,1491151,246
11586,1491152,246
11587,1428628,246
11587,1491153,246
11587,1491154,246
11223,1252530,246
11223,1308578,246
11224,1252531,246
11224,1308579,246
11224,1308580,246
11986,1841591,246
11986,1909667,246
11986,1909668,246
11984,1841592,246
11984,1909663,246
11984,1909664,246
11982,1841593,246
11982,1909659,246
11982,1909660,246
11979,1841594,246
11979,1909653,246
11979,1909654,246
11991,1841595,246
11991,1909677,246
11991,1909678,246
11989,1841596,246
11989,1909673,246
11989,1909674,246
11977,1841597,246
11977,1909649,246
11977,1909650,246
11985,1841598,246
11985,1909665,246
11985,1909666,246
11988,1841599,246
11988,1909671,246
11988,1909672,246
11990,1841600,246
11990,1909675,246
11990,1909676,246
11978,1841601,246
11978,1909651,246
11978,1909652,246
11981,1841602,246
11981,1909657,246
11981,1909658,246
11983,1841603,246
11983,1909661,246
11983,1909662,246
11987,1841604,246
11987,1909669,246
11987,1909670,246
11980,1841605,246
11980,1909655,246
11980,1909656,246
11862,1841606,246
11862,1909884,246
11862,1909885,246
11017,1062305,246
11017,1118850,246
11017,1118849,246
11225,1252532,246
11225,1308581,246
11225,1308582,246
11226,1252533,246
11226,1308583,246
11226,1308584,246
11227,1252534,246
11227,1308585,246
11227,1308586,246
11228,1252535,246
11228,1308587,246
11228,1308588,246
10905,959992,246
10905,1015230,246
10905,1015231,246
11685,959993,246
11685,1015232,246
10862,959921,246
10862,1015107,246
10862,1015108,246
11552,1428610,246
11552,1491120,246
11552,1491121,246
11548,1428607,246
11548,1491114,246
11548,1491115,246
11550,1428609,246
11550,1491118,246
11550,1491119,246
11553,1428611,246
11553,1491122,246
11553,1491123,246
11551,1976874,246
11551,2046249,246
11551,2046250,246
11547,1428606,246
11547,1491112,246
11547,1491113,246
11549,1428608,246
11549,1491116,246
11549,1491117,246
11428,1389771,246
11428,1450490,246
11428,1450491,246
11426,1389769,246
11426,1450486,246
11426,1450487,246
11427,1389770,246
11427,1450488,246
11427,1450489,246
12159,1841607,246
12159,1909983,246
12159,1909984,246
10105,654018,246
10105,703676,246
10105,703677,246
10104,654019,246
10104,703678,246
10104,703679,246
11244,2018747,246
11244,2090556,246
11244,2090559,246
10103,654020,246
10103,703680,246
10103,703681,246
11901,1841616,246
11901,1909500,246
11901,1909501,246
11953,1841608,246
11953,1909605,246
11953,1909606,246
11949,1841609,246
11949,1909599,246
11950,1841610,246
11950,1909600,246
11952,1841611,246
11952,1909603,246
11952,1909604,246
11951,1841612,246
11951,1909601,246
11951,1909602,246
10902,959987,246
10902,1015224,246
10902,1015225,246
11229,1252536,246
11229,1308589,246
11683,959988,246
11683,1015226,246
10903,959989,246
10903,1015227,246
10904,959991,246
10904,1015229,246
11684,959990,246
11684,1015228,246
11230,1252537,246
11230,1308590,246
11230,1308591,246
11690,1252538,246
11690,1308592,246
11231,1252539,246
11231,1308593,246
11231,1308594,246
11232,1252540,246
11232,1308595,246
11232,1308596,246
11233,1252541,246
11233,1308597,246
11233,1308598,246
11705,1252542,246
11705,1308599,246
11234,1252543,246
11234,1308600,246
11235,1252544,246
11235,1308601,246
11236,1252545,246
11236,1308602,246
11236,1308603,246
10377,771558,246
10377,824520,246
10377,824521,246
10380,771555,246
10380,824514,246
10380,824515,246
10378,771557,246
10378,824518,246
10378,824519,246
10379,771556,246
10379,824516,246
10379,824517,246
10398,771623,246
10398,824649,246
10398,824650,246
11393,1389794,246
11393,1450533,246
11393,1450534,246
11390,1389791,246
11390,1450527,246
11390,1450528,246
10063,621198,246
10063,669557,246
10063,669725,246
12072,1841617,246
12072,1909449,246
12072,1909450,246
